sep=;
Kaynak;Veri Tipi;Ölçüm Zamanı;YTM;Santral;YKS İç Bara ID;Bara ID;Bara Adı;TPYS Set;Canlı Bara;Pgen MW;Qgen MVAr;Yardımcı Kaynak MW;Yardımcı Kaynak MVAr;Yardımcı D.İ. Limit;Yardımcı A.İ. Limit;D.İ. Limit;A.İ. Limit;Ana Onay;Yardımcı Onay
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:45:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,12;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:46:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,37;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:47:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,37;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:48:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:49:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:50:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:51:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:52:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,91;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:53:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,91;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:54:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,72;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:55:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,72;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:56:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,96;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:57:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,96;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:58:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T04:59:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:00:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:01:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:02:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:03:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:04:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:05:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:06:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:07:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:08:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,04;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:09:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,89;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:10:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:11:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:12:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:13:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,87;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:14:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,87;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:15:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,87;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:16:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,66;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:17:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,66;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:18:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,66;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:19:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,25;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:20:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,25;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:21:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,25;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:22:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,29;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:23:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,29;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:24:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,29;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:25:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,54;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:26:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,54;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:27:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;156,65;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:28:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,4;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:29:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,4;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:30:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,19;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:31:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,19;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:32:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,19;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:33:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,19;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:34:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,19;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:35:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:36:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:37:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,17;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:38:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,42;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:39:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,42;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:40:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,66;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:41:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;157,66;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:42:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;158,55;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:43:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:44:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:45:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:46:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:47:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:48:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:49:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:50:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;159,41;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:51:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:52:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:53:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:54:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:55:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:56:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:57:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:58:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T05:59:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";156;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:00:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,33;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:01:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;159,49;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:02:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;159,49;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:03:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:04:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:05:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:06:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:07:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:08:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:09:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:10:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,35;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:11:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:12:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,11;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:13:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,32;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:14:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,32;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:15:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,32;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:16:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;160,32;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:17:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:18:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:19:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:20:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:21:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:22:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,15;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:23:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,94;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:24:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;162,7;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:25:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,88;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:26:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,88;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:27:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,88;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:28:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,88;0,05;0,24;;;;;;;;
"=""API""";"=""CONVENTIONAL""";"=""2026-05-01T06:29:00+03:00""";"=""OA_YTM""";"=""BAYRAMHACILI BARAJI ve HES""";"=""10933818988""";"=""2110""";"=""BAYRAMHACILI 154""";157;161,88;0,05;0,24;;;;;;;;
