"Tur";"ID";"Ad";"TM";"kV";"SCADA ID";"Durum";"Neden";"Kaynak Zaman";"Birincil";"Ikincil";"Yuklenme (%)";"Direction Metric";"Direction Value";"Direction Source";"Formula Sign";"Orientation Match";"Alias Match Basis";"Resolution Method";"Candidate Slot";"Source Side";"Target Side";"Selected Candidate";"Backup Used";"Formula Sign Applied";"Orientation Rule";"Candidate Conflict"
"bara";"6091";"154 B-T";"SIZIR";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6092";"154 B-T";"SORGUN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6093";"154 B-T";"TÜMOSAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6094";"154 B-T";"TAKSAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6095";"400 B-2";"YEŞİLHİSAR";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6096";"400 B-T";"YEŞİLHİSAR";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6097";"154 B-T";"YEŞİLHİSAR";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6098";"154 B-T";"YİBİTAŞ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6099";"154 B-T";"YOZGAT";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6109";"154 B-2";"İNCEK";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6123";"154 B-T";"YENİCE HES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6627";"400 B-2";"ÇAYIRHAN TES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6628";"400 B-T";"ÇAYIRHAN TES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6874";"154 B-1";"AYRANCI GEÇİCİ";"154";"e167b7ca-953b-43e2-b625-1fbbef471e3d";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,85";"";"";"voltage";"159,85";"";"0";"unknown";"";"";"";"";"";"e167b7ca-953b-43e2-b625-1fbbef471e3d";"";"0";"";""
"bara";"6888";"154 B-T";"ALİBEY HÖYÜĞÜ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6894";"154 B-T";"SİVRİHİSAR";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"6955";"154 B-1";"AKSARAY OSB";"154";"84fa5d3f-f96d-45ea-a282-03b8d845f343";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,51";"";"";"voltage";"157,51";"";"0";"unknown";"";"";"";"";"";"84fa5d3f-f96d-45ea-a282-03b8d845f343";"";"0";"";""
"bara";"6956";"154 B-2";"AKSARAY OSB";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7003";"154 B-1";"AVANOS2";"154";"1064a0e2-1433-4fe3-9ffe-102a2ed3f0d4";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"159,10";"";"";"voltage";"159,10";"";"0";"unknown";"";"";"";"";"";"1064a0e2-1433-4fe3-9ffe-102a2ed3f0d4";"";"0";"";""
"bara";"7004";"154 B-2";"AVANOS2";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7046";"154 B-1";"KAYSERİ4";"154";"a693b59a-4281-4643-96ab-2681fc8ea919";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,88";"";"";"voltage";"156,88";"";"0";"unknown";"";"";"";"";"";"a693b59a-4281-4643-96ab-2681fc8ea919";"";"0";"";""
"bara";"7047";"154 B-2";"KAYSERİ4";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7077";"400 B-1";"YUNUS EMRE TES";"400";"c2dcf286-01cb-4ac3-9cd2-860d7d1f4c50";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"405,68";"";"";"voltage";"405,68";"";"0";"unknown";"";"";"";"";"";"c2dcf286-01cb-4ac3-9cd2-860d7d1f4c50";"";"0";"";""
"bara";"7078";"400 B-2";"YUNUS EMRE TES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7079";"400 B-T";"YUNUS EMRE TES";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7387";"154 B-1";"KIRDEMİR";"154";"25804f0e-2b17-42dd-ad27-d06f59d751c0";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"158,10";"";"";"voltage";"158,10";"";"0";"unknown";"";"";"";"";"";"25804f0e-2b17-42dd-ad27-d06f59d751c0";"";"0";"";""
"bara";"7450";"154 B-1";"ALAKOVA";"154";"4c3d1a9a-833c-4ae0-a891-6016ffba69a4";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,84";"";"";"voltage";"157,84";"";"0";"unknown";"";"";"";"";"";"4c3d1a9a-833c-4ae0-a891-6016ffba69a4";"";"0";"";""
"bara";"7451";"154 B-T";"ALAKOVA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7512";"400 B-1";"İÇ ANADOLU DGKÇ";"400";"248ed075-4422-463c-9729-1d7bf27219cd";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"406,90";"";"";"voltage";"406,90";"";"0";"unknown";"";"";"";"";"";"248ed075-4422-463c-9729-1d7bf27219cd";"";"0";"";""
"bara";"7513";"400 B-2";"İÇ ANADOLU DGKÇ";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7514";"400 B-T";"İÇ ANADOLU DGKÇ";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7593";"154 B-1";"ERYAMAN";"154";"d4742326-3c5c-4000-8c65-81879250df0b";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,85";"";"";"voltage";"158,85";"";"0";"unknown";"";"";"";"";"";"d4742326-3c5c-4000-8c65-81879250df0b";"";"0";"";""
"bara";"7594";"154 B-2";"ERYAMAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7629";"154 B-1";"YAHYALI RES";"154";"45fd9458-3c86-40b7-9af1-029ea9e339cd";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"160,06";"";"";"voltage";"160,06";"";"0";"unknown";"";"";"";"";"";"45fd9458-3c86-40b7-9af1-029ea9e339cd";"";"0";"";""
"bara";"7630";"154 B-T";"YAHYALI RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7656";"154 B-1";"KURTKAYASI RES";"154";"a7c96a15-9a01-4299-add3-932b91842f4b";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:10:00";"158,89";"";"";"voltage";"158,89";"";"0";"unknown";"";"";"";"";"";"a7c96a15-9a01-4299-add3-932b91842f4b";"";"0";"";""
"bara";"7657";"154 B-T";"KURTKAYASI RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7768";"154 B-1";"ÇİĞDEM";"154";"0863f082-89f5-4977-9463-37f25091a136";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,07";"";"";"voltage";"156,07";"";"0";"unknown";"";"";"";"";"";"0863f082-89f5-4977-9463-37f25091a136";"";"0";"";""
"bara";"7769";"154 B-2";"ÇİĞDEM";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7788";"154 B-1";"NİĞDE ÇİMSA";"154";"e0e215a2-4532-4214-8ff5-81dbe4584d7a";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"156,04";"";"";"voltage";"156,04";"";"0";"unknown";"";"";"";"";"";"e0e215a2-4532-4214-8ff5-81dbe4584d7a";"";"0";"";""
"bara";"7789";"154 B-T";"NİĞDE ÇİMSA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7847";"154 B-1";"KAYSERİ1";"154";"5c2db648-e79a-4abb-b42e-f9e144ef387a";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,01";"";"";"voltage";"158,01";"";"0";"unknown";"";"";"";"";"";"5c2db648-e79a-4abb-b42e-f9e144ef387a";"";"0";"";""
"bara";"7848";"154 B-2";"KAYSERİ1";"154";"72f48aa5-0179-4392-9bfd-402294fa5394";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,39";"";"";"voltage";"158,39";"";"0";"unknown";"";"";"";"";"";"72f48aa5-0179-4392-9bfd-402294fa5394";"";"0";"";""
"bara";"7852";"400 B-1";"KIRIKKALE DGKÇ";"400";"84eaf264-e6f9-456a-8b24-de5c37eaa32b";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"410,71";"";"";"voltage";"410,71";"";"0";"unknown";"";"";"";"";"";"84eaf264-e6f9-456a-8b24-de5c37eaa32b";"";"0";"";""
"bara";"7853";"400 B-2";"KIRIKKALE DGKÇ";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7855";"154 B-1";"ORTAKÖY";"154";"8e589c91-102e-4bfb-ba9b-89936e2b899b";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,14";"";"";"voltage";"157,14";"";"0";"unknown";"";"";"";"";"";"8e589c91-102e-4bfb-ba9b-89936e2b899b";"";"0";"";""
"bara";"7856";"154 B-T";"ORTAKÖY";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7868";"154 B-1";"AKYURT";"154";"d8413acf-6324-43e6-87c6-42472ef6596d";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:20:00";"157,30";"";"";"voltage";"157,30";"";"0";"unknown";"";"";"";"";"";"d8413acf-6324-43e6-87c6-42472ef6596d";"";"0";"";""
"bara";"7869";"154 B-T";"AKYURT";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7905";"154 B-1";"YAHYALI BAK RES";"154";"768e6bca-d9c7-46e6-92de-4384b969a856";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,82";"";"";"voltage";"158,82";"";"0";"unknown";"";"";"";"";"";"768e6bca-d9c7-46e6-92de-4384b969a856";"";"0";"";""
"bara";"7906";"154 B-2";"YAHYALI BAK RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7922";"154 B-1";"YERKÖY";"154";"753d1df2-db9c-41d6-8360-f27c6e8c480d";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,17";"";"";"voltage";"158,17";"";"0";"unknown";"";"";"";"";"";"753d1df2-db9c-41d6-8360-f27c6e8c480d";"";"0";"";""
"bara";"7923";"154 B-T";"YERKÖY";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7933";"154 B-1";"TALAS";"154";"8a7785f1-cc30-42c7-8415-73db69ec3ae5";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,19";"";"";"voltage";"158,19";"";"0";"unknown";"";"";"";"";"";"8a7785f1-cc30-42c7-8415-73db69ec3ae5";"";"0";"";""
"bara";"7934";"154 B-2";"TALAS";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7938";"154 B-1";"SELÇUKLU";"154";"36c0c706-487d-4bfd-bb89-efe111d72951";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"159,07";"";"";"voltage";"159,07";"";"0";"unknown";"";"";"";"";"";"36c0c706-487d-4bfd-bb89-efe111d72951";"";"0";"";""
"bara";"7939";"154 B-T";"SELÇUKLU";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"7985";"154 B-1";"ERKİLET";"154";"defcc2f7-5b2c-446c-9109-8f2dc4de06c1";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"156,67";"";"";"voltage";"156,67";"";"0";"unknown";"";"";"";"";"";"defcc2f7-5b2c-446c-9109-8f2dc4de06c1";"";"0";"";""
"bara";"7986";"154 B-2";"ERKİLET";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8024";"400 B-2";"GÖLBAŞI";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8025";"400 B-T";"GÖLBAŞI";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8026";"154 B-1";"KARGI HES";"154";"649193bd-91c0-459a-981c-307599c3d255";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:20:00";"155,50";"";"";"voltage";"155,50";"";"0";"unknown";"";"";"";"";"";"649193bd-91c0-459a-981c-307599c3d255";"";"0";"";""
"bara";"8028";"154 B-2";"KARGI HES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8046";"154 B-1";"KONYA ÇİMENTO";"154";"25eed353-9d86-4126-8122-70757944d2d4";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:22:00";"156,68";"";"";"voltage";"156,68";"";"0";"unknown";"";"";"";"";"";"25eed353-9d86-4126-8122-70757944d2d4";"";"0";"";""
"bara";"8047";"154 B-T";"KONYA ÇİMENTO";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8050";"154 B-1";"KAZAN DGKÇ";"154";"3cb14d6c-84ab-4f39-b5ae-ee31604a0b81";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,63";"";"";"voltage";"158,63";"";"0";"unknown";"";"";"";"";"";"3cb14d6c-84ab-4f39-b5ae-ee31604a0b81";"";"0";"";""
"bara";"8051";"154 B-2";"KAZAN DGKÇ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8095";"154 B-T";"BOR OSB";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8098";"154 B-1";"BOR OSB";"154";"732d0e44-6484-4dba-9698-f482ac2cf2c1";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:13:00";"157,82";"";"";"voltage";"157,82";"";"0";"unknown";"";"";"";"";"";"732d0e44-6484-4dba-9698-f482ac2cf2c1";"";"0";"";""
"bara";"8105";"154 B-1";"PINARBAŞI";"154";"ff9e3af0-7ff2-4c25-943d-6204afd6bc0f";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"160,51";"";"";"voltage";"160,51";"";"0";"unknown";"";"";"";"";"";"ff9e3af0-7ff2-4c25-943d-6204afd6bc0f";"";"0";"";""
"bara";"8106";"154 B-T";"PINARBAŞI";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8195";"400 B-1";"KAYAŞ";"400";"b9d79010-4450-44d0-9b28-df015e1a3fef";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"408,14";"";"";"voltage";"408,14";"";"0";"unknown";"";"";"";"";"";"b9d79010-4450-44d0-9b28-df015e1a3fef";"";"0";"";""
"bara";"8196";"400 B-2";"KAYAŞ";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8197";"400 B-T";"KAYAŞ";"400";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8198";"154 B-1";"KAYAŞ";"154";"fadcd388-0d23-4c5b-acda-9121fa0012a6";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:20:00";"155,87";"";"";"voltage";"155,87";"";"0";"unknown";"";"";"";"";"";"fadcd388-0d23-4c5b-acda-9121fa0012a6";"";"0";"";""
"bara";"8199";"154 B-2";"KAYAŞ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8200";"154 B-T";"KAYAŞ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8207";"154 B-1";"POLATLI ÇİMENTO";"154";"ba2619b1-c018-4687-8c6d-0dfab9761c87";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"154,74";"";"";"voltage";"154,74";"";"0";"unknown";"";"";"";"";"";"ba2619b1-c018-4687-8c6d-0dfab9761c87";"";"0";"";""
"bara";"8208";"154 B-T";"POLATLI ÇİMENTO";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8223";"154 B-1";"KONYA OSB";"154";"b9589123-8c5a-4899-89c2-cbec251196c6";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,24";"";"";"voltage";"157,24";"";"0";"unknown";"";"";"";"";"";"b9589123-8c5a-4899-89c2-cbec251196c6";"";"0";"";""
"bara";"8224";"154 B-2";"KONYA OSB";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8262";"154 B-1";"BÜSAN";"154";"f6543338-1fd9-4721-abf7-c48d6518a30c";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,36";"";"";"voltage";"158,36";"";"0";"unknown";"";"";"";"";"";"f6543338-1fd9-4721-abf7-c48d6518a30c";"";"0";"";""
"bara";"8263";"154 B-2";"BÜSAN";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8363";"154 B-2";"POLATLI";"154";"3d0c92fd-7e47-4f8e-bc01-1755108a6131";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"154,64";"";"";"voltage";"154,64";"";"0";"unknown";"";"";"";"";"";"3d0c92fd-7e47-4f8e-bc01-1755108a6131";"";"0";"";""
"bara";"8367";"154 B-T";"KIRŞEHİR";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8368";"154 B-2";"HACILAR";"154";"11e59cc2-f301-4eb0-a52e-b145798b5306";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,57";"";"";"voltage";"158,57";"";"0";"unknown";"";"";"";"";"";"11e59cc2-f301-4eb0-a52e-b145798b5306";"";"0";"";""
"bara";"8369";"154 B-1";"BAĞLAR RES";"154";"aae48d3e-26b7-4ef7-9b84-ec997c91cab0";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,63";"";"";"voltage";"158,63";"";"0";"unknown";"";"";"";"";"";"aae48d3e-26b7-4ef7-9b84-ec997c91cab0";"";"0";"";""
"bara";"8370";"154 B-T";"BAĞLAR RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8371";"154 B-1";"ARDIÇLI RES";"154";"6dbebd73-4855-410d-b3a2-cfd2ee188b78";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,86";"";"";"voltage";"158,86";"";"0";"unknown";"";"";"";"";"";"6dbebd73-4855-410d-b3a2-cfd2ee188b78";"";"0";"";""
"bara";"8372";"154 B-T";"ARDIÇLI RES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8487";"154 B-1";"YAYSUN GES";"154";"c7698782-6467-4187-8182-c16cdc797dbc";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"161,62";"";"";"voltage";"161,62";"";"0";"unknown";"";"";"";"";"";"c7698782-6467-4187-8182-c16cdc797dbc";"";"0";"";""
"bara";"8488";"154 B-T";"YAYSUN GES";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8529";"154 B-1";"ERENKÖY";"154";"b5973d72-7e64-4c23-b86f-615400664338";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,41";"";"";"voltage";"158,41";"";"0";"unknown";"";"";"";"";"";"b5973d72-7e64-4c23-b86f-615400664338";"";"0";"";""
"bara";"8530";"154 B-2";"ERENKÖY";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8542";"154 B-1";"ÇEKEREK HAVZA";"154";"d05cf003-ed50-4ec2-8134-0357ace72b05";"matched-stale";"Kaynak satir bulundu ancak veri stale durumda.";"20.04.2026 23:15:00";"160,90";"";"";"voltage";"160,90";"";"0";"unknown";"";"";"";"";"";"d05cf003-ed50-4ec2-8134-0357ace72b05";"";"0";"";""
"bara";"8543";"154 B-T";"ÇEKEREK HAVZA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8568";"154 B-1";"EŞMEKAYA";"154";"92992ec3-243d-46c9-9ecd-a11dfa1b0b2b";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"157,94";"";"";"voltage";"157,94";"";"0";"unknown";"";"";"";"";"";"92992ec3-243d-46c9-9ecd-a11dfa1b0b2b";"";"0";"";""
"bara";"8569";"154 B-T";"EŞMEKAYA";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
"bara";"8618";"154 B-1";"HOTAMIŞ";"154";"b99f5ffc-3e12-4d6a-b592-4a3dc26e46e0";"matched-live";"Kaynak satir tekil olarak eslesti.";"20.04.2026 23:23:00";"158,91";"";"";"voltage";"158,91";"";"0";"unknown";"";"";"";"";"";"b99f5ffc-3e12-4d6a-b592-4a3dc26e46e0";"";"0";"";""
"bara";"8619";"154 B-T";"HOTAMIŞ";"154";"";"missing-config-id";"Entity icin ilgili SCADA olcum ID tanimli degil.";"";"";"";"";"voltage";"";"";"0";"unknown";"";"";"";"";"";"";"";"";"";""
