sep=;
Kaynak;Veri Tipi;Ölçüm Zamanı;YTM;Santral;YKS İç Bara ID;Bara ID;Bara Adı;TPYS Set;Canlı Bara;Pgen MW;Qgen MVAr;Yardımcı Kaynak MW;Yardımcı Kaynak MVAr;Yardımcı D.İ. Limit;Yardımcı A.İ. Limit;D.İ. Limit;A.İ. Limit;Ana Onay;Yardımcı Onay
"=""API""";"=""WIND""";"=""2026-04-27T05:26:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,69;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:27:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,91;0;1,41;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:28:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,01;0;1,41;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:29:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,71;0;1,58;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:30:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,06;0;2,2;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:31:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;2,38;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:32:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,71;0;1,9;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:33:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,71;0;3,15;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:34:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0;2,08;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:35:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;3,13;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:36:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,76;0;2,12;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:37:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0;1,74;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:38:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,46;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:39:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,91;0;1,39;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:40:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,55;0;1,55;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:41:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,76;0;1,97;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:42:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;2,09;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:43:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;2,13;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:44:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0;2,16;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:45:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,32;0;1,41;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:46:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0;1,5;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:47:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,01;0;0,79;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:48:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0;1,41;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:49:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,06;0;1,31;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:50:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,17;0,99;1,31;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:51:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0,99;1,23;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:52:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0,99;3,11;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:53:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0,99;1,34;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:54:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,27;0,99;1,34;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:55:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,06;0,99;1,27;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:56:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0,99;1,31;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:57:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,66;0,99;1,29;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:58:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,58;0,99;1,29;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T05:59:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0,99;3,03;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:00:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,09;0,99;2,54;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:01:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,99;0,99;1,28;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:02:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0,99;1,28;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:03:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,17;0,99;1,28;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:04:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,76;0;1,25;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:05:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0;1,18;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:06:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,58;0,99;1,6;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:07:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0,99;1,16;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:08:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,32;0,99;1,34;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:09:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;1,98;1,64;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:10:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,66;0,99;1,3;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:11:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,76;0,99;1,8;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:12:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,63;1,98;2,07;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:13:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,84;0,99;0,43;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:14:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;1,98;0,91;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:15:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,84;0,99;0,75;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:16:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,14;0;1,65;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:17:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;0,99;0,37;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:18:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0,99;0,87;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:19:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,84;0,99;1,34;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:20:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,45;0,99;1,17;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:21:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,84;0,99;1,16;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:22:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;0,99;1,16;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:23:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,14;0;1,47;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:24:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,78;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:25:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,04;0;1,5;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:26:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,69;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:27:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;1,71;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:28:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,14;0;1,52;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:29:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,81;0;2,08;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:30:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;0;2,03;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:31:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,14;0;2,26;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:32:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,6;0;2,15;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:33:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,71;0;1,9;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:34:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,71;0;2,08;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:35:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,91;0;2,58;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:36:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;1,99;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:37:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,55;0;2,35;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:38:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,76;0;2,12;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:39:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,24;0;1,74;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:40:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,46;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:41:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,55;0;2,86;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:42:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,35;0;1,55;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:43:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;0;2,71;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:44:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;2,34;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:45:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0;2,33;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:46:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,96;0;1,82;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:47:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,14;0;2,1;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:48:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,25;0;0,5;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:49:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0;0,33;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:50:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;160,25;0;0,93;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:51:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,94;0;0,46;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:52:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,06;0;0,87;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:53:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,06;0,99;1,09;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:54:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;158,86;0,99;1,27;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:55:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,48;0,99;1,15;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:56:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0,99;0,65;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:57:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,17;0,99;0,92;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:58:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,07;0,99;0,7;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T06:59:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,98;159,37;0,99;1,27;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:00:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,48;0,99;0,04;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:01:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,48;0;2;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:02:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,27;0;2,57;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:03:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,68;0;2,92;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:04:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,79;0;3,07;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:05:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,89;0;3,07;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:06:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,58;0,99;1,23;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:07:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,58;0,99;1,28;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:08:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,79;0,99;3,05;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:09:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,27;0,99;1,41;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:10:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,48;0;1,25;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:11:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,48;0;1,18;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:12:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,2;0;2,99;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:13:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,32;0;1,33;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:14:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,3;0;2,9;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:15:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,71;0;1,39;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:16:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,63;0;1,64;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:17:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,63;0;2,89;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:18:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,5;0;1,8;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:19:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,4;0;2,07;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:20:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,3;0;1,44;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:21:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,84;0,99;1,15;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:22:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;160,09;0,99;2,89;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:23:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,89;0;2,93;;;;;;;;
"=""API""";"=""WIND""";"=""2026-04-27T07:24:00+03:00""";"=""OA_YTM""";"=""AKSU RES""";"=""10928268862""";"=""2890""";"=""AKSU ÇAMLICA RES""";-0,99;159,79;0;1,65;;;;;;;;
